,fecha,nombre_completo,estado,precipitacion,temperatura
61,2023-09-24 01:01:00,UdeA Turbo,Habilitada,0.00000,25.11111
62,2023-09-24 01:02:00,UdeA Turbo,Habilitada,0.00000,25.11111
63,2023-09-24 01:03:00,UdeA Turbo,Habilitada,0.00000,25.11111
64,2023-09-24 01:04:00,UdeA Turbo,Habilitada,0.00000,25.11111
65,2023-09-24 01:05:00,UdeA Turbo,Habilitada,0.00000,25.11111
66,2023-09-24 01:06:00,UdeA Turbo,Habilitada,0.00000,25.05556
67,2023-09-24 01:07:00,UdeA Turbo,Habilitada,0.00000,25.05556
68,2023-09-24 01:08:00,UdeA Turbo,Habilitada,0.00000,25.05556
69,2023-09-24 01:09:00,UdeA Turbo,Habilitada,0.00000,25.05556
70,2023-09-24 01:10:00,UdeA Turbo,Habilitada,0.00000,25.05556
71,2023-09-24 01:11:00,UdeA Turbo,Habilitada,0.00000,25.05556
72,2023-09-24 01:12:00,UdeA Turbo,Habilitada,0.00000,25.05556
73,2023-09-24 01:13:00,UdeA Turbo,Habilitada,0.00000,25.00000
74,2023-09-24 01:14:00,UdeA Turbo,Habilitada,0.00000,25.05556
75,2023-09-24 01:15:00,UdeA Turbo,Habilitada,0.00000,25.00000
76,2023-09-24 01:16:00,UdeA Turbo,Habilitada,0.00000,25.00000
77,2023-09-24 01:17:00,UdeA Turbo,Habilitada,0.00000,25.00000
78,2023-09-24 01:18:00,UdeA Turbo,Habilitada,0.00000,25.00000
79,2023-09-24 01:19:00,UdeA Turbo,Habilitada,0.00000,25.00000
80,2023-09-24 01:20:00,UdeA Turbo,Habilitada,0.00000,25.00000
81,2023-09-24 01:21:00,UdeA Turbo,Habilitada,0.00000,25.00000
82,2023-09-24 01:22:00,UdeA Turbo,Habilitada,0.00000,24.94444
83,2023-09-24 01:23:00,UdeA Turbo,Habilitada,0.00000,24.94444
84,2023-09-24 01:24:00,UdeA Turbo,Habilitada,0.00000,24.94444
85,2023-09-24 01:25:00,UdeA Turbo,Habilitada,0.00000,24.94444
86,2023-09-24 01:26:00,UdeA Turbo,Habilitada,0.00000,24.94444
87,2023-09-24 01:27:00,UdeA Turbo,Habilitada,0.00000,24.94444
88,2023-09-24 01:28:00,UdeA Turbo,Habilitada,0.00000,24.94444
89,2023-09-24 01:29:00,UdeA Turbo,Habilitada,0.00000,24.88889
90,2023-09-24 01:30:00,UdeA Turbo,Habilitada,0.00000,24.94444
91,2023-09-24 01:31:00,UdeA Turbo,Habilitada,0.00000,24.94444
92,2023-09-24 01:32:00,UdeA Turbo,Habilitada,0.00000,24.94444
93,2023-09-24 01:33:00,UdeA Turbo,Habilitada,0.00000,24.94444
94,2023-09-24 01:34:00,UdeA Turbo,Habilitada,0.00000,24.94444
95,2023-09-24 01:35:00,UdeA Turbo,Habilitada,0.00000,24.94444
96,2023-09-24 01:36:00,UdeA Turbo,Habilitada,0.00000,24.94444
97,2023-09-24 01:37:00,UdeA Turbo,Habilitada,0.00000,24.94444
98,2023-09-24 01:38:00,UdeA Turbo,Habilitada,0.00000,24.94444
99,2023-09-24 01:39:00,UdeA Turbo,Habilitada,0.00000,24.94444
100,2023-09-24 01:40:00,UdeA Turbo,Habilitada,0.00000,24.94444
101,2023-09-24 01:41:00,UdeA Turbo,Habilitada,0.00000,24.94444
102,2023-09-24 01:42:00,UdeA Turbo,Habilitada,0.00000,24.94444
103,2023-09-24 01:43:00,UdeA Turbo,Habilitada,0.00000,24.94444
104,2023-09-24 01:44:00,UdeA Turbo,Habilitada,0.00000,24.94444
105,2023-09-24 01:45:00,UdeA Turbo,Habilitada,0.00000,24.94444
106,2023-09-24 01:46:00,UdeA Turbo,Habilitada,0.00000,24.94444
107,2023-09-24 01:47:00,UdeA Turbo,Habilitada,0.00000,25.00000
108,2023-09-24 01:48:00,UdeA Turbo,Habilitada,0.00000,25.00000
109,2023-09-24 01:49:00,UdeA Turbo,Habilitada,0.00000,25.00000
110,2023-09-24 01:50:00,UdeA Turbo,Habilitada,0.00000,25.00000
111,2023-09-24 01:51:00,UdeA Turbo,Habilitada,0.00000,25.00000
112,2023-09-24 01:52:00,UdeA Turbo,Habilitada,0.00000,25.00000
113,2023-09-24 01:53:00,UdeA Turbo,Habilitada,0.00000,25.00000
114,2023-09-24 01:54:00,UdeA Turbo,Habilitada,0.00000,25.00000
115,2023-09-24 01:55:00,UdeA Turbo,Habilitada,0.00000,25.00000
116,2023-09-24 01:56:00,UdeA Turbo,Habilitada,0.00000,25.05556
117,2023-09-24 01:57:00,UdeA Turbo,Habilitada,0.00000,25.00000
118,2023-09-24 01:58:00,UdeA Turbo,Habilitada,0.00000,25.00000
119,2023-09-24 01:59:00,UdeA Turbo,Habilitada,0.00000,25.05556
120,2023-09-24 02:00:00,UdeA Turbo,Habilitada,0.00000,25.00000
121,2023-09-24 02:01:00,UdeA Turbo,Habilitada,0.00000,25.00000
122,2023-09-24 02:02:00,UdeA Turbo,Habilitada,0.00000,25.05556
123,2023-09-24 02:03:00,UdeA Turbo,Habilitada,0.00000,25.05556
124,2023-09-24 02:04:00,UdeA Turbo,Habilitada,0.00000,25.05556
125,2023-09-24 02:05:00,UdeA Turbo,Habilitada,0.00000,25.05556
126,2023-09-24 02:06:00,UdeA Turbo,Habilitada,0.00000,25.05556
127,2023-09-24 02:07:00,UdeA Turbo,Habilitada,0.00000,25.05556
128,2023-09-24 02:08:00,UdeA Turbo,Habilitada,0.00000,25.05556
129,2023-09-24 02:09:00,UdeA Turbo,Habilitada,0.00000,25.00000
130,2023-09-24 02:10:00,UdeA Turbo,Habilitada,0.00000,25.05556
131,2023-09-24 02:11:00,UdeA Turbo,Habilitada,0.00000,25.05556
132,2023-09-24 02:12:00,UdeA Turbo,Habilitada,0.00000,25.05556
133,2023-09-24 02:13:00,UdeA Turbo,Habilitada,0.00000,25.05556
134,2023-09-24 02:14:00,UdeA Turbo,Habilitada,0.00000,25.05556
135,2023-09-24 02:15:00,UdeA Turbo,Habilitada,0.00000,25.05556
136,2023-09-24 02:16:00,UdeA Turbo,Habilitada,0.00000,25.00000
137,2023-09-24 02:17:00,UdeA Turbo,Habilitada,0.00000,25.05556
138,2023-09-24 02:18:00,UdeA Turbo,Habilitada,0.00000,25.00000
139,2023-09-24 02:19:00,UdeA Turbo,Habilitada,0.00000,25.05556
140,2023-09-24 02:20:00,UdeA Turbo,Habilitada,0.00000,25.05556
141,2023-09-24 02:21:00,UdeA Turbo,Habilitada,0.00000,25.00000
142,2023-09-24 02:22:00,UdeA Turbo,Habilitada,0.00000,25.05556
143,2023-09-24 02:23:00,UdeA Turbo,Habilitada,0.00000,25.05556
144,2023-09-24 02:24:00,UdeA Turbo,Habilitada,0.00000,25.00000
145,2023-09-24 02:25:00,UdeA Turbo,Habilitada,0.00000,25.05556
146,2023-09-24 02:26:00,UdeA Turbo,Habilitada,0.00000,25.05556
147,2023-09-24 02:27:00,UdeA Turbo,Habilitada,0.00000,25.05556
148,2023-09-24 02:28:00,UdeA Turbo,Habilitada,0.00000,25.05556
149,2023-09-24 02:29:00,UdeA Turbo,Habilitada,0.00000,25.05556
150,2023-09-24 02:30:00,UdeA Turbo,Habilitada,0.00000,25.00000
151,2023-09-24 02:31:00,UdeA Turbo,Habilitada,0.00000,25.05556
152,2023-09-24 02:32:00,UdeA Turbo,Habilitada,0.00000,25.05556
153,2023-09-24 02:33:00,UdeA Turbo,Habilitada,0.00000,25.05556
154,2023-09-24 02:34:00,UdeA Turbo,Habilitada,0.00000,25.11111
155,2023-09-24 02:35:00,UdeA Turbo,Habilitada,0.00000,25.05556
156,2023-09-24 02:36:00,UdeA Turbo,Habilitada,0.00000,25.05556
157,2023-09-24 02:37:00,UdeA Turbo,Habilitada,0.00000,25.11111
158,2023-09-24 02:38:00,UdeA Turbo,Habilitada,0.00000,25.11111
159,2023-09-24 02:39:00,UdeA Turbo,Habilitada,0.00000,25.11111
160,2023-09-24 02:40:00,UdeA Turbo,Habilitada,0.00000,25.11111
161,2023-09-24 02:41:00,UdeA Turbo,Habilitada,0.00000,25.11111
162,2023-09-24 02:42:00,UdeA Turbo,Habilitada,0.00000,25.11111
163,2023-09-24 02:43:00,UdeA Turbo,Habilitada,0.00000,25.11111
164,2023-09-24 02:44:00,UdeA Turbo,Habilitada,0.00000,25.11111
165,2023-09-24 02:45:00,UdeA Turbo,Habilitada,0.00000,25.16667
166,2023-09-24 02:46:00,UdeA Turbo,Habilitada,0.00000,25.11111
167,2023-09-24 02:47:00,UdeA Turbo,Habilitada,0.00000,25.11111
168,2023-09-24 02:48:00,UdeA Turbo,Habilitada,0.00000,25.16667
169,2023-09-24 02:49:00,UdeA Turbo,Habilitada,0.00000,25.16667
170,2023-09-24 02:50:00,UdeA Turbo,Habilitada,0.00000,25.16667
171,2023-09-24 02:51:00,UdeA Turbo,Habilitada,0.00000,25.16667
172,2023-09-24 02:52:00,UdeA Turbo,Habilitada,0.00000,25.16667
173,2023-09-24 02:53:00,UdeA Turbo,Habilitada,0.00000,25.16667
174,2023-09-24 02:54:00,UdeA Turbo,Habilitada,0.00000,25.16667
175,2023-09-24 02:55:00,UdeA Turbo,Habilitada,0.00000,25.16667
176,2023-09-24 02:56:00,UdeA Turbo,Habilitada,0.00000,25.16667
177,2023-09-24 02:57:00,UdeA Turbo,Habilitada,0.00000,25.16667
178,2023-09-24 02:58:00,UdeA Turbo,Habilitada,0.00000,25.11111
179,2023-09-24 02:59:00,UdeA Turbo,Habilitada,0.00000,25.11111
180,2023-09-24 03:00:00,UdeA Turbo,Habilitada,0.00000,25.11111
181,2023-09-24 03:01:00,UdeA Turbo,Habilitada,0.00000,25.11111
182,2023-09-24 03:02:00,UdeA Turbo,Habilitada,0.00000,25.11111
183,2023-09-24 03:03:00,UdeA Turbo,Habilitada,0.00000,25.11111
184,2023-09-24 03:04:00,UdeA Turbo,Habilitada,0.00000,25.11111
185,2023-09-24 03:05:00,UdeA Turbo,Habilitada,0.00000,25.11111
186,2023-09-24 03:06:00,UdeA Turbo,Habilitada,0.00000,25.11111
187,2023-09-24 03:07:00,UdeA Turbo,Habilitada,0.00000,25.11111
188,2023-09-24 03:08:00,UdeA Turbo,Habilitada,0.00000,25.16667
189,2023-09-24 03:09:00,UdeA Turbo,Habilitada,0.00000,25.11111
190,2023-09-24 03:10:00,UdeA Turbo,Habilitada,0.00000,25.11111
191,2023-09-24 03:11:00,UdeA Turbo,Habilitada,0.00000,25.11111
192,2023-09-24 03:12:00,UdeA Turbo,Habilitada,0.00000,25.11111
193,2023-09-24 03:13:00,UdeA Turbo,Habilitada,0.00000,25.11111
194,2023-09-24 03:14:00,UdeA Turbo,Habilitada,0.00000,25.11111
195,2023-09-24 03:15:00,UdeA Turbo,Habilitada,0.00000,25.11111
196,2023-09-24 03:16:00,UdeA Turbo,Habilitada,0.00000,25.11111
197,2023-09-24 03:17:00,UdeA Turbo,Habilitada,0.00000,25.11111
198,2023-09-24 03:18:00,UdeA Turbo,Habilitada,0.00000,25.11111
199,2023-09-24 03:19:00,UdeA Turbo,Habilitada,0.00000,25.11111
200,2023-09-24 03:20:00,UdeA Turbo,Habilitada,0.00000,25.11111
201,2023-09-24 03:21:00,UdeA Turbo,Habilitada,0.00000,25.11111
202,2023-09-24 03:22:00,UdeA Turbo,Habilitada,0.00000,25.11111
203,2023-09-24 03:23:00,UdeA Turbo,Habilitada,0.00000,25.11111
204,2023-09-24 03:24:00,UdeA Turbo,Habilitada,0.00000,25.11111
205,2023-09-24 03:25:00,UdeA Turbo,Habilitada,0.00000,25.11111
206,2023-09-24 03:26:00,UdeA Turbo,Habilitada,0.00000,25.11111
207,2023-09-24 03:27:00,UdeA Turbo,Habilitada,0.00000,25.11111
208,2023-09-24 03:28:00,UdeA Turbo,Habilitada,0.00000,25.11111
209,2023-09-24 03:29:00,UdeA Turbo,Habilitada,0.00000,25.11111
210,2023-09-24 03:30:00,UdeA Turbo,Habilitada,0.00000,25.11111
211,2023-09-24 03:31:00,UdeA Turbo,Habilitada,0.00000,25.05556
212,2023-09-24 03:32:00,UdeA Turbo,Habilitada,0.00000,25.11111
213,2023-09-24 03:33:00,UdeA Turbo,Habilitada,0.00000,25.05556
214,2023-09-24 03:34:00,UdeA Turbo,Habilitada,0.00000,25.05556
215,2023-09-24 03:35:00,UdeA Turbo,Habilitada,0.00000,25.05556
216,2023-09-24 03:36:00,UdeA Turbo,Habilitada,0.00000,25.05556
217,2023-09-24 03:37:00,UdeA Turbo,Habilitada,0.00000,25.05556
218,2023-09-24 03:38:00,UdeA Turbo,Habilitada,0.00000,25.05556
219,2023-09-24 03:39:00,UdeA Turbo,Habilitada,0.00000,25.05556
220,2023-09-24 03:40:00,UdeA Turbo,Habilitada,0.00000,25.05556
221,2023-09-24 03:41:00,UdeA Turbo,Habilitada,0.00000,25.05556
222,2023-09-24 03:42:00,UdeA Turbo,Habilitada,0.00000,25.05556
223,2023-09-24 03:43:00,UdeA Turbo,Habilitada,0.00000,25.00000
224,2023-09-24 03:44:00,UdeA Turbo,Habilitada,0.00000,25.00000
225,2023-09-24 03:45:00,UdeA Turbo,Habilitada,0.00000,25.00000
226,2023-09-24 03:46:00,UdeA Turbo,Habilitada,0.00000,25.00000
227,2023-09-24 03:47:00,UdeA Turbo,Habilitada,0.00000,25.00000
228,2023-09-24 03:48:00,UdeA Turbo,Habilitada,0.00000,25.00000
229,2023-09-24 03:49:00,UdeA Turbo,Habilitada,0.00000,25.00000
230,2023-09-24 03:50:00,UdeA Turbo,Habilitada,0.00000,25.00000
231,2023-09-24 03:51:00,UdeA Turbo,Habilitada,0.00000,25.00000
232,2023-09-24 03:52:00,UdeA Turbo,Habilitada,0.00000,25.00000
233,2023-09-24 03:53:00,UdeA Turbo,Habilitada,0.00000,25.00000
234,2023-09-24 03:54:00,UdeA Turbo,Habilitada,0.00000,25.00000
235,2023-09-24 03:55:00,UdeA Turbo,Habilitada,0.00000,25.05556
236,2023-09-24 03:56:00,UdeA Turbo,Habilitada,0.00000,25.00000
237,2023-09-24 03:57:00,UdeA Turbo,Habilitada,0.00000,25.00000
238,2023-09-24 03:58:00,UdeA Turbo,Habilitada,0.00000,25.05556
239,2023-09-24 03:59:00,UdeA Turbo,Habilitada,0.00000,25.05556
240,2023-09-24 04:00:00,UdeA Turbo,Habilitada,0.00000,25.05556
241,2023-09-24 04:01:00,UdeA Turbo,Habilitada,0.00000,25.05556
242,2023-09-24 04:02:00,UdeA Turbo,Habilitada,0.00000,25.05556
243,2023-09-24 04:03:00,UdeA Turbo,Habilitada,0.00000,25.05556
244,2023-09-24 04:04:00,UdeA Turbo,Habilitada,0.00000,25.05556
245,2023-09-24 04:05:00,UdeA Turbo,Habilitada,0.00000,25.05556
246,2023-09-24 04:06:00,UdeA Turbo,Habilitada,0.00000,25.05556
247,2023-09-24 04:07:00,UdeA Turbo,Habilitada,0.00000,25.05556
248,2023-09-24 04:08:00,UdeA Turbo,Habilitada,0.00000,25.05556
249,2023-09-24 04:09:00,UdeA Turbo,Habilitada,0.00000,25.05556
250,2023-09-24 04:10:00,UdeA Turbo,Habilitada,0.00000,25.05556
251,2023-09-24 04:11:00,UdeA Turbo,Habilitada,0.00000,25.05556
252,2023-09-24 04:12:00,UdeA Turbo,Habilitada,0.00000,25.05556
253,2023-09-24 04:13:00,UdeA Turbo,Habilitada,0.00000,25.05556
254,2023-09-24 04:14:00,UdeA Turbo,Habilitada,0.00000,25.05556
255,2023-09-24 04:15:00,UdeA Turbo,Habilitada,0.00000,25.05556
256,2023-09-24 04:16:00,UdeA Turbo,Habilitada,0.00000,25.05556
257,2023-09-24 04:17:00,UdeA Turbo,Habilitada,0.00000,25.05556
258,2023-09-24 04:18:00,UdeA Turbo,Habilitada,0.00000,25.05556
259,2023-09-24 04:19:00,UdeA Turbo,Habilitada,0.00000,25.05556
260,2023-09-24 04:20:00,UdeA Turbo,Habilitada,0.00000,25.05556
261,2023-09-24 04:21:00,UdeA Turbo,Habilitada,0.00000,25.05556
262,2023-09-24 04:22:00,UdeA Turbo,Habilitada,0.00000,25.05556
263,2023-09-24 04:23:00,UdeA Turbo,Habilitada,0.00000,25.05556
264,2023-09-24 04:24:00,UdeA Turbo,Habilitada,0.00000,25.11111
265,2023-09-24 04:25:00,UdeA Turbo,Habilitada,0.00000,25.05556
266,2023-09-24 04:26:00,UdeA Turbo,Habilitada,0.00000,25.05556
267,2023-09-24 04:27:00,UdeA Turbo,Habilitada,0.00000,25.05556
268,2023-09-24 04:28:00,UdeA Turbo,Habilitada,0.00000,25.05556
269,2023-09-24 04:29:00,UdeA Turbo,Habilitada,0.00000,25.05556
270,2023-09-24 04:30:00,UdeA Turbo,Habilitada,0.00000,25.05556
271,2023-09-24 04:31:00,UdeA Turbo,Habilitada,0.00000,25.05556
272,2023-09-24 04:32:00,UdeA Turbo,Habilitada,0.00000,25.05556
273,2023-09-24 04:33:00,UdeA Turbo,Habilitada,0.00000,25.05556
274,2023-09-24 04:34:00,UdeA Turbo,Habilitada,0.00000,25.05556
275,2023-09-24 04:35:00,UdeA Turbo,Habilitada,0.00000,25.05556
276,2023-09-24 04:36:00,UdeA Turbo,Habilitada,0.00000,25.05556
277,2023-09-24 04:37:00,UdeA Turbo,Habilitada,0.00000,25.11111
278,2023-09-24 04:38:00,UdeA Turbo,Habilitada,0.00000,25.05556
279,2023-09-24 04:39:00,UdeA Turbo,Habilitada,0.00000,25.11111
280,2023-09-24 04:40:00,UdeA Turbo,Habilitada,0.00000,25.11111
281,2023-09-24 04:41:00,UdeA Turbo,Habilitada,0.00000,25.11111
282,2023-09-24 04:42:00,UdeA Turbo,Habilitada,0.00000,25.11111
283,2023-09-24 04:43:00,UdeA Turbo,Habilitada,0.00000,25.11111
284,2023-09-24 04:44:00,UdeA Turbo,Habilitada,0.00000,25.05556
285,2023-09-24 04:45:00,UdeA Turbo,Habilitada,0.00000,25.11111
286,2023-09-24 04:46:00,UdeA Turbo,Habilitada,0.00000,25.05556
287,2023-09-24 04:47:00,UdeA Turbo,Habilitada,0.00000,25.11111
288,2023-09-24 04:48:00,UdeA Turbo,Habilitada,0.00000,25.11111
289,2023-09-24 04:49:00,UdeA Turbo,Habilitada,0.00000,25.11111
290,2023-09-24 04:50:00,UdeA Turbo,Habilitada,0.00000,25.11111
291,2023-09-24 04:51:00,UdeA Turbo,Habilitada,0.00000,25.11111
292,2023-09-24 04:52:00,UdeA Turbo,Habilitada,0.00000,25.11111
293,2023-09-24 04:53:00,UdeA Turbo,Habilitada,0.00000,25.05556
294,2023-09-24 04:54:00,UdeA Turbo,Habilitada,0.00000,25.11111
295,2023-09-24 04:55:00,UdeA Turbo,Habilitada,0.00000,25.11111
296,2023-09-24 04:56:00,UdeA Turbo,Habilitada,0.00000,25.11111
297,2023-09-24 04:57:00,UdeA Turbo,Habilitada,0.00000,25.11111
298,2023-09-24 04:58:00,UdeA Turbo,Habilitada,0.00000,25.11111
299,2023-09-24 04:59:00,UdeA Turbo,Habilitada,0.00000,25.11111
300,2023-09-24 05:00:00,UdeA Turbo,Habilitada,0.00000,25.11111
301,2023-09-24 05:01:00,UdeA Turbo,Habilitada,0.00000,25.11111
302,2023-09-24 05:02:00,UdeA Turbo,Habilitada,0.00000,25.11111
303,2023-09-24 05:03:00,UdeA Turbo,Habilitada,0.00000,25.11111
304,2023-09-24 05:04:00,UdeA Turbo,Habilitada,0.00000,25.11111
305,2023-09-24 05:05:00,UdeA Turbo,Habilitada,0.00000,25.11111
306,2023-09-24 05:06:00,UdeA Turbo,Habilitada,0.00000,25.11111
307,2023-09-24 05:07:00,UdeA Turbo,Habilitada,0.00000,25.05556
308,2023-09-24 05:08:00,UdeA Turbo,Habilitada,0.00000,25.11111
309,2023-09-24 05:09:00,UdeA Turbo,Habilitada,0.00000,25.11111
310,2023-09-24 05:10:00,UdeA Turbo,Habilitada,0.00000,25.11111
311,2023-09-24 05:11:00,UdeA Turbo,Habilitada,0.00000,25.11111
312,2023-09-24 05:12:00,UdeA Turbo,Habilitada,0.00000,25.11111
313,2023-09-24 05:13:00,UdeA Turbo,Habilitada,0.00000,25.11111
314,2023-09-24 05:14:00,UdeA Turbo,Habilitada,0.00000,25.11111
315,2023-09-24 05:15:00,UdeA Turbo,Habilitada,0.00000,25.11111
316,2023-09-24 05:16:00,UdeA Turbo,Habilitada,0.00000,25.11111
317,2023-09-24 05:17:00,UdeA Turbo,Habilitada,0.00000,25.11111
318,2023-09-24 05:18:00,UdeA Turbo,Habilitada,0.00000,25.11111
319,2023-09-24 05:19:00,UdeA Turbo,Habilitada,0.00000,25.11111
320,2023-09-24 05:20:00,UdeA Turbo,Habilitada,0.00000,25.11111
321,2023-09-24 05:21:00,UdeA Turbo,Habilitada,0.00000,25.11111
322,2023-09-24 05:22:00,UdeA Turbo,Habilitada,0.00000,25.11111
323,2023-09-24 05:23:00,UdeA Turbo,Habilitada,0.00000,25.11111
324,2023-09-24 05:24:00,UdeA Turbo,Habilitada,0.00000,25.11111
325,2023-09-24 05:25:00,UdeA Turbo,Habilitada,0.00000,25.11111
326,2023-09-24 05:26:00,UdeA Turbo,Habilitada,0.00000,25.11111
327,2023-09-24 05:27:00,UdeA Turbo,Habilitada,0.00000,25.11111
328,2023-09-24 05:28:00,UdeA Turbo,Habilitada,0.00000,25.11111
329,2023-09-24 05:29:00,UdeA Turbo,Habilitada,0.00000,25.11111
330,2023-09-24 05:30:00,UdeA Turbo,Habilitada,0.00000,25.11111
331,2023-09-24 05:31:00,UdeA Turbo,Habilitada,0.00000,25.11111
332,2023-09-24 05:32:00,UdeA Turbo,Habilitada,0.00000,25.11111
333,2023-09-24 05:33:00,UdeA Turbo,Habilitada,0.00000,25.11111
334,2023-09-24 05:34:00,UdeA Turbo,Habilitada,0.00000,25.11111
335,2023-09-24 05:35:00,UdeA Turbo,Habilitada,0.00000,25.16667
336,2023-09-24 05:36:00,UdeA Turbo,Habilitada,0.00000,25.11111
337,2023-09-24 05:37:00,UdeA Turbo,Habilitada,0.00000,25.11111
338,2023-09-24 05:38:00,UdeA Turbo,Habilitada,0.00000,25.11111
339,2023-09-24 05:39:00,UdeA Turbo,Habilitada,0.00000,25.11111
340,2023-09-24 05:40:00,UdeA Turbo,Habilitada,0.00000,25.11111
341,2023-09-24 05:41:00,UdeA Turbo,Habilitada,0.00000,25.11111
342,2023-09-24 05:42:00,UdeA Turbo,Habilitada,0.00000,25.11111
343,2023-09-24 05:43:00,UdeA Turbo,Habilitada,0.00000,25.11111
344,2023-09-24 05:44:00,UdeA Turbo,Habilitada,0.00000,25.11111
345,2023-09-24 05:45:00,UdeA Turbo,Habilitada,0.00000,25.11111
346,2023-09-24 05:46:00,UdeA Turbo,Habilitada,0.00000,25.05556
347,2023-09-24 05:47:00,UdeA Turbo,Habilitada,0.00000,25.11111
